,ID,TEXT,PET,LABEL,EUPH_STATUS
4155,4155,«<Бавовна>» квітне – снаряди «тануть» десь у тилу.,бавовна,1,sometimes_euph
3670,3670,"""У вас <бавовна> в головах.""",бавовна,0,sometimes_euph
687,687,Він з грюкотом відкинув кришку унітаза і здійснив свої <природні потреби>.,природні потреби,1,always_euph
2074,2074,"Ретельно перевіряйте інформацію посередників, які <обіцяють золоті гори>.",обіцяти золоті гори,1,always_euph
3378,3378,"""Подробиці: поліція затримали сестер біля <дискотеки> в Аркадії.""",дискотека,0,sometimes_euph
3610,3610,"""Там <дискотека>, скоро ж туристичний сезон. 👹""",дискотека,1,sometimes_euph
1858,1858,"Після нього залишається порожнє місце - дірка від воронки, куди засмоктує увесь цей <лакований> провінційний світ.",лакований,1,sometimes_euph
6436,6436,"Так, у Белгород        <прилетів>        Бандера🙃",прилетіти,1,sometimes_euph
695,695,"""...мовні одиниці: «бавовна» — вибух, « <дискотека>»  — бойові дії. З’явилися нові лексеми...""",дискотека,1,sometimes_euph
5564,5564,"На цей раз попередньо збито 20 <мопедів> Дуже гарний результат💪 Дякую нашим силам ППО та всім підрозділам, які брали участь у відбитті чергової атаки лайнольотами!",мопед,1,sometimes_euph
6470,6470,Також у відпустку пустять тільки тоді коли відбудеш додатковий час <на нулі>...,нуль,1,sometimes_euph
108,108,"Вона взяла сигарету з пачки, яку він витяг з нагрудної кишені, нахилилася до сірника, затяглась і <випустила дим>.",(ви)пустити дим,1,sometimes_euph
1649,1649,"""а недолугі танцюють у барах, кафе, та на        <дискотеках>. Може, ті кому весело підуть...""",дискотека,0,sometimes_euph
128,128,Димарі у селі щедро <пускають дим>.,(ви)пустити дим,0,sometimes_euph
5675,5675,Не вірте ні їхнім олігархам та і нашим теж вони всі були контрольовані Путіним з одною метою повного економічного підпорядкування України і це їм майже вдалось і якби не війна Путін би це зробив в нього терпець урвався бо він розумів що в нього нема часу от от піде <на концерт до Кобзона> а справа не рухається. Мало того він побачив що в Україні виросло нове покоління яке не знало і не хоче знати що таке совок і тому саме молодь на війні бо не хоче ніякого совка а совок і Раша це одне і теж,На концерт до Кобзона,1,always_euph
3431,3431,"""Просто влада і наші телеграм канали так раділи тій операції, писали, що там була <дискотека>. """,дискотека,1,sometimes_euph
1840,1840,"Перші допитувані не вигадали нічого іншого, як <вішати локшину>, але робили це досить непереконливо.",вішати локшину (на вуха),1,always_euph
1781,1781,"""авіацію західного зразку необхідно впроваджувати після розгортання систем ППО ( або водночас), інакше наступить колапс взаємодії видів що призведе до <дружнього вогню>, та в результаті зменшенню повітряної міці.""",дружній вогонь,1,always_euph
7125,7125,💥Повідомляють про -2 «<мопеди>» в Київській області,мопед,1,sometimes_euph
1496,1496,"Ляльки, що вміють <ходити на горщик>, їсти кашу, у яких з очей течуть справжні сльози.",ходити на горщик,1,always_euph
4472,4472,В аеропорту Пулково з 19:32 до 20:03 вводили обмеження на виліт і <приліт> літаків.,приліт,0,sometimes_euph
2354,2354,"Ті частинки писанки, які хотілося мати світліші, <вибілювали> за допомогою оцту.",вибілювати/вибілити,0,sometimes_euph
1831,1831,"Той, що різав кавун, вже трохи <захмелілий> , від душі агітував подивитися справжню козацьку чайку, що стоїть на реконструкції в ангарі поруч.",захмелілий,1,sometimes_euph
6915,6915,"Чи Ви ведете облік того, скільки <""задвохсотили""> ворогів? Так, але я веду облік підтверджених.",двохсотий,1,sometimes_euph
2860,2860,"""Доставка <бавовни> працює якісно, шкода що не так багато як хотілось.""",бавовна,1,sometimes_euph
4599,4599,"Війна не закінчилась, <прилетіти> може в любий куточок України!",прилетіти,1,sometimes_euph
5194,5194,"Ірина Трунова розповіла про зимовий сад театру, де живуть <пташки> та черепахи. Зараз там розмістилися інсталяції-цікавинки історико.",пташка,0,sometimes_euph
287,287,""" Сирени, то тепер ваша <дискотека>!!! За руською весною йде українське літо!!!""",дискотека,1,sometimes_euph
5597,5597,Надіслав незнайомцю 5000 гривень за неіснуючий <мопед>: поліцейські закликають сплачувати за товар тільки після його отримання. Про це повідомляють у поліції Прилуцького району.,мопед,0,sometimes_euph
1743,1743,"Наприклад, може виявитися, що ваша дитина соромиться <ходити на горщик> у садочку.",ходити на горщик,1,always_euph
4874,4874,Дорога <на концерт до Кобзона> вже близька орк мерзений.,На концерт до Кобзона,1,always_euph
2063,2063,"""Близько 9 вечора вони почали волати про загрозу БПЛА і з переляку навіть закрили Кримський міст. А вже близько 1 ночі скаржилися на <бавовну> у Сімферополі.""",бавовна,1,sometimes_euph
2703,2703,Я вже в туалет <по-великому не хожу>.,ходити/іти по-великому,1,sometimes_euph
5738,5738,Нещодавно похід бавовни у Криму завершився <відмінусованим> кораблем-буксиром.,мінусувати,1,sometimes_euph
2682,2682,"Що буде, коли хтось із них сяде <справляти потребу>?",справляти потребу,1,always_euph
3325,3325,"""Очільник ОВА додав, що відмінна робота наших захисників та партизанів вкотре відтерміновує плани росіян. Зокрема, на його думку, ""<бавовна>"" змушує росіян змінити плани щодо ""референдумів"" на тимчасово окупованих територіях – найближчим часом їх не буде.""",бавовна,1,sometimes_euph
5431,5431,"Місцеві ЗМІ, зокрема видання ""Думська"" пише, що у місті попередньо йде мова про новий <приліт>.",приліт,1,sometimes_euph
2300,2300,"""В секонді можна купити речі з якісної тканини - <бавовна>, віскоза і т.п. А в більшості магазинів одягу - суцільний поліестр""",бавовна,0,sometimes_euph
6286,6286,"Світ <втомився> від демократііі, розміреного спокійного життя - потягнуло на гостреньке.",втомитися,0,sometimes_euph
6090,6090,"Притула і його родина задонатили у 2024 році 2,7 мільйона гривень у різний спосіб. Наприклад, ""впали"" мені з дивідендів, цінних паперів – закинув ""сотку""; було на карті 7 тисяч гривень, ввечері ППОшники <відпрацювали> над Києвом по ""Шахедах"" – кидаю тисячу гривень і пишу: ""Дякую, на добраніч, кидайте на ППО"". Основна маса грошей, звичайно, зі спонсорських інтеграцій, з подкасту, який ми ведемо з Антоном Тимошенком.",Відпрацювати,1,sometimes_euph
6804,6804,Хто потягне <на нуль> рушницю що стріляє тільки тоді коли їй заманеться? Хто полізе на драбину що час від часу складається? Скидаймос на дрони !,на нуль,1,sometimes_euph
1535,1535,"""А <дискотеки> і музло голосне вночі в Хмельницькому від переселенців - то ніц страшного, ... """,дискотека,0,sometimes_euph
4100,4100,“Це був просто ще один випадок <на щиті> для нових заголовків.”,щит,1,sometimes_euph
592,592,"Венеція, яка марно загрожувала перебіжчикам, вирішила нарешті вдатися до інших засобів: майстрам <пообіцяли золоті гори> за повернення до Італії.",обіцяти золоті гори,1,always_euph
2437,2437,Трохи можна було б і під очима <підмазати> . тональний крем ніхто не відміняв,підмазати,0,sometimes_euph
1132,1132,"Людина — істота дуже недосконала, у неї колосальний генетичний тягар, вона <схильна до хвороб> і може жити лише в дуже обмеженому діапазоні умов.",схильний до хвороб,1,sometimes_euph
5606,5606,"Найгарячіша точка фронту — Бахмут. Битва за Україну. День ""<трьохсотий>"".",трьохсотий,0,sometimes_euph
4704,4704,"Все правильно сказав, і гарно, і в <ціль>, молодці!!!!!",ціль,0,sometimes_euph
2652,2652,"""ВОДА ЦЕ ЖИТТЯ, НА ВОДІ І КРОКУСИ З <БАВОВНОЮ> КРАЩЕ РОЗКВІТАЮТЬ.""",бавовна,1,sometimes_euph
551,551,"""...ви хочете сказати , що в вас в місті немає <дискотек>, гулянок ???? Літні кафешки

 вщент заповнені !!!!!!! Не розказуйте""",дискотека,0,sometimes_euph
3388,3388,"""Посол Великої Британії в Україні Мелінда Сіммонс оригінально звернулася до українців у День Незалежності. У ролику вона складала букет із соняшників і <бавовни>. Відеопривітання вона опублікувала в Twitter.""",бавовна,0,sometimes_euph
3829,3829,"""Цікавий факт, на вокзалі Джанкоя ми помічаємо також масові перевезення (через тимчасово окупований Крим, - ред.) поранених та <""двохсотих""> з лівого берега окупованої Херсонської області"", - йдеться у повідомленні.",двохсотий,1,sometimes_euph
2073,2073,"Як раніше повідомляв УНІАН, в Підмосков'ї 11-річний хлопчик <з особливостями розвитку> Максим Константинов сів не на той автобус, заблукав і замерз на смерть.",з особливостями розвитку,1,sometimes_euph
366,366,"Щоправда, раз на місяць її«Вольво» доводилося ремонтувати, бо вона була аматоркою їзди <«під кайфом»>.",під кайфом,1,sometimes_euph
4564,4564,"Використовуючи військову термінологію, я постійно жартував, що є головредом особливого періоду. Так і сталося. В особливий період - АТО, ООС - я очолював редакцію, а за кілька місяців до початку повномасштабної фази війни змінив роботу. Насправді тут немає якихось серйозних ідеологічних підвалин. Я <відпрацював> у ""Тижні"" понад 10 років, і думаю, що це абсолютно нормальний цикл, щоби вписати своє ім'я в історію цього видання, виростити достойну зміну...",відпрацювати,0,sometimes_euph
1853,1853,"""Антонівський міст на Херсонщині сьогодні вночі знов зазнав <бавовни>. З'явилось нове відео влучання.""",бавовна,1,sometimes_euph
1824,1824,"Нехай підфарбує оченята, <припудрить носика>, підтягне колгтки й загалом приведе себе до ладу.",припудрити носик,0,sometimes_euph
2275,2275,"Спитайте, скільки доларів потрібно панові Стусу, і я <піду до вбиральні> й дістану.",піти до вбиральні,1,always_euph
6806,6806,"Хто хоче в росію ,ми нікого не тримаємо, звільнить наші українські землі і мандруйте <за рускім кораблем>!!!

",за рускім кораблем,1,always_euph
4907,4907,"Дякую за позитив! Тепер буду казати: Хороший росіянин не тільки <двохсотий>, а і той, що зробив його таким.",двохсотий,1,sometimes_euph
5062,5062,Запрацювала нарешті... Навідь сирена вже <втомилась>.,втомитися,1,sometimes_euph
994,994,"З костей, каміння, мушель та іншого виробляв усяке знаряддя. </s><s> І не раз таку тобі штуку <вигада>, що не поміняв би її на залізний струмент!",вигадувати / вигадати,1,sometimes_euph
4786,4786,"деякі великі українські агрофірми <втомилися> чекати, коли їхні поля розмінують і почали самостійно готувати експертів",втомитися,0,sometimes_euph
5871,5871,"очі побачив, який насправді має вигляд так звана ""спеціальна воєнна операція"" Кремля. ""Я спілкуюся з людьми, що",спеціальна воєнна операція,1,always_euph
275,275,"А президент Федерації футболу України Григорій Суркіс у вівторок взагалі зізнався, що перед сном <прийме на груди> 100 грамів горілки, щоб легше заснути.",прийняти на груди,1,sometimes_euph
1010,1010,За заслонами ховаються кілька <лакованих> тумб з півметровими дзеркалами та лампами.,лакований,0,sometimes_euph
2446,2446,"Туалети закрили, і тепер йде стеження за тим, де ми справляємо <природні потреби>.",природні потреби,1,always_euph
7112,7112,"Якщо переходити до цифр, то в день як мінімум ворог втрачає не менше ніж 40 бійців <двохсотими>, – сказав він.",двохсотий,1,sometimes_euph
2143,2143,Русалки вже <вибілили> коси.,вибілювати/вибілити,0,sometimes_euph
7090,7090,"Якщо <«двохсотий»> найманець був сиротою, то 5 млн рублів (приблизно 2,5 млн грн) після його ліквідації поділять між ув'язненими та товаришами.",двохсотий,1,sometimes_euph
4690,4690,"Воно звучало ще комічніше в контексті попереднього вечора, коли його товариш Муха розповідав, як до повномасштабної війни жбурляв гранату у ворога, влучив у дерево і ледь себе не <задвохсотив>.",двохсотий,1,sometimes_euph
664,664,Дауни - <Сонячні діти>.😢 А от Zaйфіді інвалід по життю.,сонячна дитина,1,sometimes_euph
5794,5794,"Один з позивних бурята, когось зі старших, які запам'ятала людина - ""150й"". Жаль, що не <двохсотий>. Хоча ще не вечір...",двохсотий,1,sometimes_euph
2958,2958,"""Згинуть наші вороженьки, як <бавовна> на сонці)))""",бавовна,1,sometimes_euph
1515,1515,"Психологічні тести кажуть що мені або 28 або 11 Через раз А відчуваю я себе на 14 І до речі, не пам'ятаю нічого до 13 років Лише те що розповідали А ще <емоційно нестабільна> і не знаю звідки у мене психологічні травми{|||}[ 2018-09-08 16:49:01][ bounty_69]: Надєюсь, це шутка і ти не настільки припухла, щоб псувати свій блонд{|||}[ 2018-09-08 16:49:12][dependent_you]: І це ж хороша причина для закінчення спілкування?!",емоційно нестабільний,1,sometimes_euph
4508,4508,"В травні при найбільшій повені дамба вистояла, а от зараз чогось <втомилась>, та ще й зразу в двох місцях.",втомитися,1,sometimes_euph
6500,6500,Тепер її можна використовувати тільки у медичних та наукових <цілях>.,ціль,0,sometimes_euph
5861,5861,"От Італія була. Дім був можливо малий, але складно зрозуміти, бо частина знищена. Проте з гаража, наче стидаючись, виглядає <мопед> із синім крилом і круглою фарою.",мопед,0,sometimes_euph
3259,3259,"""Нічна <дискотека> в Житомирі закінчилася роздачею повісток""",дискотека,0,sometimes_euph
5397,5397,"Ми не можемо <втомитися> від війни, маємо щодень допомагати нашим воїнам повертати рідну Луганщину!",втомитися,0,sometimes_euph
7141,7141,🔥На Курщині один екіпаж FPV-дронів 8-го полку ССО за три дні знищив 77 військових КНДР та <«затрьохсотив»> ще більше 40.,трьохсотий,1,sometimes_euph
3496,3496,"""Сергій, не електрохарчування, а електроживлення😊. А то це вже якась ""<бавовна>"" виходить😏""",бавовна,0,sometimes_euph
3885,3885,"""Шум + касети = <дискотека> 90х""",дискотека,1,sometimes_euph
6299,6299,Сили ППО провели потужну бойову роботу й <приземлили> 60 ударних дронів.,приземлити,1,sometimes_euph
6938,6938,Чутні звуки не зрозуміло чи на <мопеді> ганяють чи недобитки літають в р-н Тармас.,мопед,0,sometimes_euph
1848,1848,"Унікальність нашого регіону в плані туристично-рекреаційного потенціалу, за словами Марії Савки, потребує <особливого підходу> як зі сторони держави, так і зі сторони законодавства.",особливий підхід,0,sometimes_euph
1296,1296,"Комбат запропонував двом військовослужбовцям замість відправки у ""гарячі точки"" <взаємовигідну угоду> - ремонтувати будинок, що належить його близькій родичці, щомісячно незаконно отримуючи грошове забезпечення та додаткові виплати",взаємовигідна угода,1,sometimes_euph
63,63,"‼️Запоріжжя, будуть <приземляти>🐴, - МГ Краще за дві стіночки.",приземляти,1,sometimes_euph
2520,2520,"""Від заздрощів до Бубочки тік-токерний херой Кадиров заскавучив, і вирвав всю <бавовну> зі своєї бороди та своєї...""",бавовна,0,sometimes_euph
6466,6466,Також по обіді загарбники обстріляли Миргород. Три <прильоти> по інфраструктурі в Миргороді.,приліт,1,sometimes_euph
2715,2715,"Щодо літературної його діяльности (ми тут зупинимося тільки на літературі, оминаючи коментування інших культурних виявів, про які згадує Покальчук ), то її опис є більш зближений до дійсного стану, хоч і з численними промовчуваннями і <недоговорюваннями>, чого, на мою думку, робити не слід",недоговорювання,1,sometimes_euph
257,257,А простого громадянина адвокат не дуже напрягається захищати бо знає що <подяки в конверті> не буде.,подяка в конверті,1,always_euph
5929,5929,"Під час своєї місії в понеділок ракета повинна була <приземлити> прискорювач першого ступеня на корабель ""Джеклін"" в Атлантичному океані, що мало би забезпечити компанії конкуренцію зі SpaceX Ілона Маска.",приземлити,0,sometimes_euph
5156,5156,"І за 4 хвилини вони збирають рюкзачки, вдягають куртки і поспішають до укриття, бо знають, що балістика <долетить> до Києва за 4 хвилини.",долетіти,1,sometimes_euph
3824,3824,"""Цей полігон розташований за 12 кілометрів від заводу, де власне й виробляють це озброєння. Однак більш далекоглядні таки не виключають можливості візиту ""<бавовни>"".""",бавовна,1,sometimes_euph
2743,2743,"Я не знаю, хто таку інформацію поширив, але це – повна <дезінформація>.",дезінформація,1,sometimes_euph
266,266,А поки <любителю оковитої> рекомендовано обстежитися у психіатра.,любитель оковитої,1,always_euph
1686,1686,"Неофіти ніколи не <перебільшують> свого почуття, не перебільшують своєї волі до чину і сили свого характеру, але неофіт не вірить у силу свого розуму — памятає, що недавно грубо помилявся і служив фальшивим богам.",перебільшувати,0,sometimes_euph
4925,4925,"є ""денацифікація"", ""демілітаризація"" та ""спеціальна воєнна операція"". Кремль робить все, щоб не називати війну",спеціальна воєнна операція,1,always_euph
4087,4087,"“Задвохсотити”, <“затрьохсотити”>, “присвітити” - завдати втрат ворогові: поранити чи ліквідувати.",трьохсотий,1,sometimes_euph
3046,3046,"""Кораблів зараз у Чорному морі поменшало суттєво – їх залишилося всього пʼять, і ракетоносії в пунктах базування. На бойовому чергуванні їх немає. Але ж ми памʼятаємо, що перед цим вони <відпрацювали>, дуже багато ""Калібрів"" використали, тому потребують час на переспорядження"", – зазначила вона. Гуменюк нагадала, що не тільки святкові дні для ворога є значущимі.",Відпрацювати,1,sometimes_euph
3872,3872,"""Чорничне кафе», «George’s club» 🟡 запальна <дискотека>  з велетенським ПОСІПАКОЮ ... """,дискотека,0,sometimes_euph
7050,7050,"Як не було мізків, то й не буде кінцівок, дякуйте, що не <задвохсотили>, хоча жити на рашці і здоровому не позаздриш.",двохсотий,1,sometimes_euph
509,509,"""...але ця пісня - це була реальна рвань на <дискотеках>""",дискотека,0,sometimes_euph
7144,7144,"🔴 <відпрацювала> ППО. Попередньо на півночі від Києва чисто

Залишається загроза з Житомирщини",Відпрацювати,0,sometimes_euph
1581,1581,"Студенти <з порушенням слуху> можуть бути такими ж успішними в навчанні, як й інші студенти.",з порушенням слуху,1,always_euph
3554,3554,"""Сьогодні 22 січня ідеальна погода для безпілотників. Сам Бог велів сьогодні ще більше <бавовни> в Росії наробити! З нетерпінням чекаю нової <Бавовни> і нових знищених нафтобаз в РФ.""",бавовна,1,sometimes_euph
4205,4205,❗️Наші по <мопеду> працюють - подалі від вікон❗,мопед,1,sometimes_euph
931,931,"І, замість дбати про щасливе майбутнє, маємо притулок для безхатченків, <любителів оковитої> та наркотиків.",любитель оковитої,1,always_euph
1367,1367,"""❗🛵 Поки всі шахеди педалять один за одним прямо через весь Київ в сторону Житомирщини

💥 Над Києвом спостерігаються <зоряні війни> — 🔭 Моніторингові канали""",зоряні війни,1,sometimes_euph
3706,3706,"""У Польщі їх тисячі, вони гуляють на	<дискотеках> і їздять на дорогих автомобілях.""",дискотека,0,sometimes_euph
3232,3232,"""не міг дістатися Позняків, бо задорого беруть таксисти. Лише тепер думаю, треба було вимагати сказати паролі ""паляниця"" й ""<бавовна>"". Бо ж може, диверсанта підкинула (( халепа!""",бавовна,1,sometimes_euph
3691,3691,"""У мене немає фінансової цілі. Ніколи я не думала про гроші, а про проєкти. Саме тому до проєктів <прилітають> гроші.",прилітати,0,sometimes_euph
5364,5364,"Медик вважає, що найкориснішим і найвживанішим <м'ясом> у світі є курятина.",м'ясо,0,sometimes_euph
6951,6951,"Шторм V потрапив у полон на Харківському напрямку, де носив <двохсотих> і трисотих.",двохсотий,1,sometimes_euph
4842,4842,"До нашої хати, на щастя, не <долетіло>, тільки в шифері три дірки",долетіти,1,sometimes_euph
5940,5940,Підтримуємо Сили оборони! Донатимо на	<пташки>🦅,пташка,1,sometimes_euph
5977,5977,По Есманьській громаді ворог випустив 15 снарядів із реактивних систем залпового вогню. А також зі ствольної артилерії було ще 15 <прильотів>.,приліт,1,sometimes_euph
519,519,"Валентина Плахтій, проректор з виховної роботи багато часу приділяє молоді <з особливими потребами>.",з особливими потребами,1,always_euph
4388,4388,"Без відчуття безпеки, готові до того, що <прилетіти> може в будь-який момент.",прилетіти,1,sometimes_euph
620,620,"використовувати недобудову, під вікнами житлового будинку, як вбиральню, і справляли <фізіологічні потреби> не соромлячись прямо під вікнами людей.",фізіологічні потреби,1,always_euph
4485,4485,в них оранжеві рукавички??? Аххахахаах )) ще б <ціль> на себе почіпили ( ідіоти ) )),ціль,0,sometimes_euph
421,421,"Будинок Рігу, найкрасивіший на селі, був споруджений з характерного для Бургундії великого булижника, <вмазаного> в густий розчин жовтого вапна",вмазаний,0,sometimes_euph
1911,1911,"Це Ліза,<сонячна дитина>. Її більше немає, а мати бореться за життя в лікарні.",сонячна дитина,1,sometimes_euph
7012,7012,"Я не впевнений, чи Захід, чи Сполучені Штати, Європейський Союз і НАТО так підготовлені. ... Наша громадська думка <втомиться> від цієї війни.",втомитися,0,sometimes_euph
1141,1141,"Між <захмелілими> знайомими виник словесний конфлікт, під час якого зловмисник схопив скальпель та ударив потерпілу в ділянку живота.",захмелілий,1,sometimes_euph
3940,3940,"""Як повідомили в соцмережах місцеві мешканці, ймовірно, <бавовна> сталася біля адміністративної будівлі так званої «влади» загарбників.""",бавовна,1,sometimes_euph
2770,2770,"якому чомусь <приспічило> взяти з нею, Іриною, крім цивільного, ще й церковний шлюб,",приспічити,0,sometimes_euph
1722,1722,"Соцькі на нього рівнялися; гурт бранців виростав посеред Золотого Току дубовим частоколом, готовим <прийняти на груди>, як і належить частоколові, всі стріли ворожі, всі мечі й рогатини.",прийняти на груди,0,sometimes_euph
186,186,"<Додасть барв> святу виступ відомої співачки Джамали, яка має у своєму репертуарі кримськотатарські пісні.",додавати / додати барв,0,sometimes_euph
4959,4959,"З технічної документації читаємо, що купують «<пташки>» для потреб Сил оборони.",пташка,1,sometimes_euph
3214,3214,"""Насіння можна придбати у фермерських чи садових магазинах, також часто вони продаються в інтернет-магазинах. Ідеальна температура для хорошого розвитку насіння <бавовни> – це близько 20 градусів.""",бавовна,0,sometimes_euph
321,321,"Адже за словами про «щиру підтримку спорту» та ремонти на стадіонах, швидше за все, будуть покупки місцевих ЗМІ, спроби <просунути своїх людей> до органів місцевого самоврядування, суттєвий вплив на політичний устрій у регіоні.",просунути свою людину,1,always_euph
4622,4622,"Він зауважив, що українські ракети <прилітають> виключно по військових цілях: ворожих системах протиповітряної оборони.",прилітати,1,sometimes_euph
2283,2283,"Так цпд і не спростовує прорив, вони спростовують ""масовий"" - спочатку додавши цю характеристику, а потім заперечуючи саме її, але не всю новину. Жонглюють словами. Яскравий приклад <напівправди>.",напівправда /півправда,1,sometimes_euph
367,367,"""""Ми не припинятимемо вражати військову інфраструктуру країни-агресорки, аби вона мала все менше можливостей фінансувати геноцидну війну проти України. Ми продовжимо докладати зусиль, щоб мінімізувати потік нафтодоларів до російського військового бюджету, тому ""<бавовна>"" на російських НПЗ та інших виробництвах триватиме і посилюватиметься"".""",бавовна,1,sometimes_euph
2344,2344,"""Важливо також враховувати матеріал: ковдри з таких тканин, як <бавовна>, можна прати у звичайному циклі прання, тоді як флісові та вовняні вимагають делікатного прання.""",бавовна,0,sometimes_euph
6089,6089,"Притихли «геращенки, луценки, синютки…….», мабуть вже <відпрацювали>, то настав час «арєвих, зими васілія, та інших відданих, чи боржників «дуже чесного, не б/у олігарха, великого «патріота» України, зовсім не діячка РПЦ — «……»",Відпрацювати,0,sometimes_euph
677,677,"""...ми вже майже спали. як почалася нічна ракетна <дискотека> русні. вже прилетіло 2 і 2 ще летить """,дискотека,1,sometimes_euph
1934,1934,Особливо сміливий чоловік <відлив> на машину поліцейських за що отримав 👉,відлити,1,sometimes_euph
6963,6963,Ще одна чорна звістка <прилетіла> на Переяславщину.,прилетіти,0,sometimes_euph
4856,4856,"До того що навезли, ще мінімум дві БМП, одна бронемашина та військовий тягач <втомились> назавжди.",втомитися,1,sometimes_euph
5620,5620,"Наразі вогнеборці ліквідовують пожежу складського приміщення на площі 200 кв. м. у Сєвєродонецьку. За минулу добу піротехніки ГУ ДСНС України у Луганській області <відпрацювали> понад 30 адрес на наявність вибухонебезпечних предметів. Крім того, вчора з Лисичанська вдалося вивезти 260 громадян, з Рубіжного евакуйовано 25 людей, з Сєвєродонецька - 73, з Кремінної - 58, з Попасної - 13. Всі евакуйовані вже у безпеці.",Відпрацювати,0,sometimes_euph
1304,1304,"Колгосп має бути інформованим, як там Ілон <по-великому сходив> після обіду.",ходити/іти по-великому,1,sometimes_euph
3892,3892,"""Що ближче до кордону, то ситуація у росіян гірша. Новий день — нова ""<бавовна>"" у Росії.""",бавовна,1,sometimes_euph
437,437,""".., ночівля в горах, відвідування парку розваг, візит до міст Тон та Анесі, <дискотеки>. .""",дискотека,0,sometimes_euph
3916,3916,"""Я пам'ятаю, ми там всі скакали на <дискотеках>""",дискотека,0,sometimes_euph
3420,3420,"""Про кількість <двохсотих> і трьохсотих, а також знищених об'єктів, повідомимо додатково"", – пише видання.",двохсотий,1,sometimes_euph
2475,2475,"У цьому випадку Церква <говорить не всю правду>, яку знає, щоб не роздратувати диктаторів.",говорити не всю правду (hovoryty ne vsiu pravdu),1,sometimes_euph
5360,5360,Марсіани на допомогу не <прилетіли>        ?,прилетіти,0,sometimes_euph
4055,4055,"@dedzaebal Спасай своє православне очко, бо скоро прийдеться сідать на бутилку, але шо казать там мабуть все <відпрацьовано> було ще до війни. ""исконно русские православньіе игрьі"" так сказать...",Відпрацювати,0,sometimes_euph
1150,1150,"Згадаймо хоча б, як дозували брехню та <напівправду> про Чорнобиль засоби масової інформацїї 1986 року.",напівправда /півправда,1,sometimes_euph
5895,5895,"Передайте Пуйлу,що ще раз щось        <прилетить>        на Дніпропетровщину-хай готується заритись в бункері назавжди!",прилетіти,1,sometimes_euph
2926,2926,"""Завдавати ударів ЗСУ по території Білорусі поки що немає причин, хоча окремі “<бавовни>” мали місце.""",бавовна,1,sometimes_euph
6190,6190,"Рації передали, що за контрольно-пропускним пунктом «<трьохсотий>».",трьохсотий,1,sometimes_euph
4430,4430,"Бо не було жодного обстрілу, жодного  <прильоту> була мирна субота.",приліт,1,sometimes_euph
7036,7036,"Як би ці стурбовані нікчеми одразу дали все стільки, як потрібно, то війна вже давно закінчилася б силами добровольців і вмотивованих воїнів. А тепер їх усіх задвохсотили і <трьохсотили>, лишилися ""бусифіковані добровольці-професіонали"".",трьохсотий,1,sometimes_euph
2883,2883,"""Єрмакофілія - українофобія квітне рясніше ніж <бавовна> у Криму.""",бавовна,1,sometimes_euph
6748,6748,"Уряд ухвалює рішення, парламент приймає закони. Функціонує ставка Верховного головнокомандувача. Військові займаються своєю справою. <Відпрацьовано> логістику... росія ставила собі за мету ще й посіяти хаос і паніку серед українців. Та, як би не було страшно, наші співвітчизники не опускають рук, не впадають у відчай.",Відпрацювати,0,sometimes_euph
552,552,Вдячний іспанській стороні за зусилля та готовність сприяти підписанню цієї довгоочікуваної та <взаємовигідної угоди> .,взаємовигідна угода,0,sometimes_euph
4516,4516,В центрі Києва два гучних 💥 хлопці продовжують воювати з <мопедами> замість новорічного столу Клята русня,мопед,1,sometimes_euph
3577,3577,"""Так росіяни убеспечують себе від ураження <бавовною>. Розселенням в житлової забудові. Парковкою на подвір’ї багатоповерхівок. Живий щит. Тактика, доведена в Маріуполі до ідеалу.""",бавовна,1,sometimes_euph
1380,1380,"Лікарка була членкинею ВЛК Голованівського територіального центру комплектування та соціальної підтримки. За хабар обіцяла вплинути на рішення членів комісії щодо отримання медичного висновку про непридатність до військової служби.

Свої <послуги оцінила> у 40 тисяч гривень.",послугу оцінити,1,sometimes_euph
