,prompt,text,response,model,temperature,seed,true_value
492,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Сьогодні зранку, десь о 4-5 ранку спостерігала реальні [PET_BOUNDARY]зоряні війни[PET_BOUNDARY]. Як наше ППО фантастично збиває ракети. Дякую, всім хто нас захищає"".","""Сьогодні зранку, десь о 4-5 ранку спостерігала реальні [PET_BOUNDARY]зоряні війни[PET_BOUNDARY]. Як наше ППО фантастично збиває ракети. Дякую, всім хто нас захищає"".",0,gpt-5-nano,1,2,1
493,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Сумна звістка [PET_BOUNDARY]прилетіла[PET_BOUNDARY] на Тернопільщину із чужини одразу для двох родин.",Сумна звістка [PET_BOUNDARY]прилетіла[PET_BOUNDARY] на Тернопільщину із чужини одразу для двох родин.,0,gpt-5-nano,1,2,0
494,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Україна не повинна воювати сама, ЄС потрібно запрошувати на цю [PET_BOUNDARY]дискотеку[PET_BOUNDARY]""","""Україна не повинна воювати сама, ЄС потрібно запрошувати на цю [PET_BOUNDARY]дискотеку[PET_BOUNDARY]""",1,gpt-5-nano,1,2,1
495,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Важко навіть уявити, скільки на ці гроші могли б закупити пачок пельменів, які видають як компенсацію за російських [PET_BOUNDARY]""двохсотих""[PET_BOUNDARY].","Важко навіть уявити, скільки на ці гроші могли б закупити пачок пельменів, які видають як компенсацію за російських [PET_BOUNDARY]""двохсотих""[PET_BOUNDARY].",0,gpt-5-nano,1,2,1
496,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""За даними української розвідки, в ніч на 24 вересня невідомі диверсанти розширили географію ""[PET_BOUNDARY]бавовни[PET_BOUNDARY]"" на території країни-агресора, відзначившись вдалими діями в Московській та Калузькій областях.""","""За даними української розвідки, в ніч на 24 вересня невідомі диверсанти розширили географію ""[PET_BOUNDARY]бавовни[PET_BOUNDARY]"" на території країни-агресора, відзначившись вдалими діями в Московській та Калузькій областях.""",0,gpt-5-nano,1,2,1
497,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:призначена для ураження як стратегічних, так і тактичних наземних і морських [PET_BOUNDARY]цілей[PET_BOUNDARY] практично всіх класів.","призначена для ураження як стратегічних, так і тактичних наземних і морських [PET_BOUNDARY]цілей[PET_BOUNDARY] практично всіх класів.",0,gpt-5-nano,1,2,0
498,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Крім [PET_BOUNDARY]особливого підходу[PET_BOUNDARY] до охорони всіх ваших паролів, браузер також порівнює "" злиті "" бази й ваші дані, щоб вчасно попередити вас.","Крім [PET_BOUNDARY]особливого підходу[PET_BOUNDARY] до охорони всіх ваших паролів, браузер також порівнює "" злиті "" бази й ваші дані, щоб вчасно попередити вас.",0,gpt-5-nano,1,2,0
499,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:💪⚔️ За останню добу воїни ЗСУ [PET_BOUNDARY]""мінусували""[PET_BOUNDARY] ще 1340 російських солдатів.","💪⚔️ За останню добу воїни ЗСУ [PET_BOUNDARY]""мінусували""[PET_BOUNDARY] ще 1340 російських солдатів.",0,gpt-5-nano,1,2,1
500,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Львів. Заклад Daily Dose на Героїв УПА. Регулярні	[PET_BOUNDARY]дискотеки[PET_BOUNDARY] .""","""Львів. Заклад Daily Dose на Героїв УПА. Регулярні	[PET_BOUNDARY]дискотеки[PET_BOUNDARY] .""",0,gpt-5-nano,1,2,0
501,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Може, допився до [PET_BOUNDARY]зеленого змія[PET_BOUNDARY]?","Може, допився до [PET_BOUNDARY]зеленого змія[PET_BOUNDARY]?",1,gpt-5-nano,1,2,1
502,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Над промкою пролетів [PET_BOUNDARY]мопед[PET_BOUNDARY] в сторону Київ",Над промкою пролетів [PET_BOUNDARY]мопед[PET_BOUNDARY] в сторону Київ,0,gpt-5-nano,1,2,1
503,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Корупціонерів потрібно не падати. А прийняти від них їх бінеса, майно і гроші які на крали а самих злодіїв-крадіїв відправляти до хлопців [PET_BOUNDARY]на нуль[PET_BOUNDARY], як казав міністр із саперною лопатою, щоб вмотивовано бити ворога.","Корупціонерів потрібно не падати. А прийняти від них їх бінеса, майно і гроші які на крали а самих злодіїв-крадіїв відправляти до хлопців [PET_BOUNDARY]на нуль[PET_BOUNDARY], як казав міністр із саперною лопатою, щоб вмотивовано бити ворога.",0,gpt-5-nano,1,2,1
504,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Чимале значення мали й особисті контакти між представниками флотів, обговорювання спільних програм, планів дій, [PET_BOUNDARY]взаємовигідних угод[PET_BOUNDARY] , проведення спільних наукових конференцій, симпозіумів.","Чимале значення мали й особисті контакти між представниками флотів, обговорювання спільних програм, планів дій, [PET_BOUNDARY]взаємовигідних угод[PET_BOUNDARY] , проведення спільних наукових конференцій, симпозіумів.",0,gpt-5-nano,1,2,0
505,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:А в мене [PET_BOUNDARY]місячні[PET_BOUNDARY] взагалі! - починали обурюватися дівчата, збиваючи у нерозбірливу отарку вишикувану вчителькою чергу …","А в мене [PET_BOUNDARY]місячні[PET_BOUNDARY] взагалі! - починали обурюватися дівчата, збиваючи у нерозбірливу отарку вишикувану вчителькою чергу …",0,gpt-5-nano,1,2,1
506,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:що вважають за потрібне. І це подається як висока [PET_BOUNDARY]ціль[PET_BOUNDARY]"". Вже й дітей крадуть. Успіх🤬","що вважають за потрібне. І це подається як висока [PET_BOUNDARY]ціль[PET_BOUNDARY]"". Вже й дітей крадуть. Успіх🤬",0,gpt-5-nano,1,2,0
507,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""16, перед тобою ще ціле життя і така важлива        [PET_BOUNDARY]дискотека[PET_BOUNDARY] з «найкращими однокласницями». ""","""16, перед тобою ще ціле життя і така важлива        [PET_BOUNDARY]дискотека[PET_BOUNDARY] з «найкращими однокласницями». """,0,gpt-5-nano,1,2,0
508,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""😎Без [PET_BOUNDARY]дискотек[PET_BOUNDARY], але з яхтами: Шацькі озера - альтернатива «заморському» відпочинку""","""😎Без [PET_BOUNDARY]дискотек[PET_BOUNDARY], але з яхтами: Шацькі озера - альтернатива «заморському» відпочинку""",0,gpt-5-nano,1,2,0
509,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Ракети стають менш якісними і не [PET_BOUNDARY]долітають[PET_BOUNDARY] до своїх цілей.",Ракети стають менш якісними і не [PET_BOUNDARY]долітають[PET_BOUNDARY] до своїх цілей.,0,gpt-5-nano,1,2,1
510,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""[PET_BOUNDARY]Бавовна[PET_BOUNDARY]! Кримський міст Рух Кримським мостом повністю закритий, готується запуск поромної переправи через протоку,""","""[PET_BOUNDARY]Бавовна[PET_BOUNDARY]! Кримський міст Рух Кримським мостом повністю закритий, готується запуск поромної переправи через протоку,""",0,gpt-5-nano,1,2,1
511,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:якщо кожен щось робитиме для перемоги їхнє [PET_BOUNDARY]м'ясо[PET_BOUNDARY] вичерпається швидше ніж наша воля до життя.",якщо кожен щось робитиме для перемоги їхнє [PET_BOUNDARY]м'ясо[PET_BOUNDARY] вичерпається швидше ніж наша воля до життя.,0,gpt-5-nano,1,2,1
512,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Хочеш повернути окуповані військовим шляхом? Вперед [PET_BOUNDARY]на нуль[PET_BOUNDARY])",Хочеш повернути окуповані військовим шляхом? Вперед [PET_BOUNDARY]на нуль[PET_BOUNDARY]),0,gpt-5-nano,1,2,1
513,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:І тут немає нічого дивного, адже ці пікапи перетворюють загарбників на [PET_BOUNDARY]""двохсотих""[PET_BOUNDARY], а їхню техніку – на брухт.","І тут немає нічого дивного, адже ці пікапи перетворюють загарбників на [PET_BOUNDARY]""двохсотих""[PET_BOUNDARY], а їхню техніку – на брухт.",1,gpt-5-nano,1,2,1
514,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Дружина до півночі серіал дивилася, донька з	[PET_BOUNDARY]дискотеки[PET_BOUNDARY] пізно повернулася. ""","""Дружина до півночі серіал дивилася, донька з	[PET_BOUNDARY]дискотеки[PET_BOUNDARY] пізно повернулася. """,0,gpt-5-nano,1,2,0
515,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Одразу їх там [PET_BOUNDARY]«двохсотять»[PET_BOUNDARY], «трьохсотять» і, відповідно, терикон – це останнє, що ці росіяни бачили на нашій землі», – розповів речник.","Одразу їх там [PET_BOUNDARY]«двохсотять»[PET_BOUNDARY], «трьохсотять» і, відповідно, терикон – це останнє, що ці росіяни бачили на нашій землі», – розповів речник.",0,gpt-5-nano,1,2,1
516,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""На Херсонщині прильоти по оркам 👹[PET_BOUNDARY]Дискотека[PET_BOUNDARY] починається 👹 It's HIMARS o'clock😎""","""На Херсонщині прильоти по оркам 👹[PET_BOUNDARY]Дискотека[PET_BOUNDARY] починається 👹 It's HIMARS o'clock😎""",0,gpt-5-nano,1,2,1
517,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Я здався і вийняв його з коробки, посадив на сидіння, в думках плануючи свої дії, якщо на сидіння [PET_BOUNDARY]сходять по-великому[PET_BOUNDARY] чи по-малому.","Я здався і вийняв його з коробки, посадив на сидіння, в думках плануючи свої дії, якщо на сидіння [PET_BOUNDARY]сходять по-великому[PET_BOUNDARY] чи по-малому.",1,gpt-5-nano,1,2,1
518,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:"" Що саме стало причиною пожежі, як і наслідки вибухів, наразі невідомо. Однак припускають, що до окупантів просто завітало ""[PET_BOUNDARY]бавовнятко[PET_BOUNDARY]"". """,""" Що саме стало причиною пожежі, як і наслідки вибухів, наразі невідомо. Однак припускають, що до окупантів просто завітало ""[PET_BOUNDARY]бавовнятко[PET_BOUNDARY]"". """,0,gpt-5-nano,1,2,1
519,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Слідство встановило, що 6 березня 2022 року житель села Правдине Херсонської області їхав на [PET_BOUNDARY]мопеді[PET_BOUNDARY] поблизу села. Дорогою чоловік опинився неподалік колони російської техніки","Слідство встановило, що 6 березня 2022 року житель села Правдине Херсонської області їхав на [PET_BOUNDARY]мопеді[PET_BOUNDARY] поблизу села. Дорогою чоловік опинився неподалік колони російської техніки",0,gpt-5-nano,1,2,0
520,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Я ж і написав, що більшість) і не було мови про те, що хто не [PET_BOUNDARY]на нулі[PET_BOUNDARY], не є патріотом","Я ж і написав, що більшість) і не було мови про те, що хто не [PET_BOUNDARY]на нулі[PET_BOUNDARY], не є патріотом",0,gpt-5-nano,1,2,1
521,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""⚠️ На нас ракети, а ми вражинам - [PET_BOUNDARY]бавовною[PET_BOUNDARY] та букетиком крокусу по пиці у Криму. Тримаємо стрій!""","""⚠️ На нас ракети, а ми вражинам - [PET_BOUNDARY]бавовною[PET_BOUNDARY] та букетиком крокусу по пиці у Криму. Тримаємо стрій!""",1,gpt-5-nano,1,2,1
522,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""У т.о. Бердянську в мікрорайоні Колонія відчувається запах [PET_BOUNDARY]бавовни[PET_BOUNDARY]💥 Тривоги ніби не було. Місцеві повідомляють, що спочатку було гучно, потім почалася пожежа.""","""У т.о. Бердянську в мікрорайоні Колонія відчувається запах [PET_BOUNDARY]бавовни[PET_BOUNDARY]💥 Тривоги ніби не було. Місцеві повідомляють, що спочатку було гучно, потім почалася пожежа.""",0,gpt-5-nano,1,2,1
523,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Це треба [PET_BOUNDARY]відлити[PET_BOUNDARY] у бронзі.",Це треба [PET_BOUNDARY]відлити[PET_BOUNDARY] у бронзі.,0,gpt-5-nano,1,2,0
524,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Степан зробив велику гірку затяжку і замислено [PET_BOUNDARY]випустив дим[PET_BOUNDARY]: — Та я не по цих закосах, ти ж знаєш.","Степан зробив велику гірку затяжку і замислено [PET_BOUNDARY]випустив дим[PET_BOUNDARY]: — Та я не по цих закосах, ти ж знаєш.",0,gpt-5-nano,1,2,1
525,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Належне матеріальне забезпечення допоможе скоротити рівень "" побутової "" корупції ( [PET_BOUNDARY]прискорення процедур[PET_BOUNDARY] , неперешкоджання тощо ) та дозволить мати моральне право на притягнення до відповідальності за неправомірні дії.","Належне матеріальне забезпечення допоможе скоротити рівень "" побутової "" корупції ( [PET_BOUNDARY]прискорення процедур[PET_BOUNDARY] , неперешкоджання тощо ) та дозволить мати моральне право на притягнення до відповідальності за неправомірні дії.",1,gpt-5-nano,1,2,1
526,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Допомога подруг дієва й у більш особистих ситуаціях: прокладкою поділитися (про [PET_BOUNDARY]місячні[PET_BOUNDARY] ми ще поговоримо).",Допомога подруг дієва й у більш особистих ситуаціях: прокладкою поділитися (про [PET_BOUNDARY]місячні[PET_BOUNDARY] ми ще поговоримо).,0,gpt-5-nano,1,2,1
527,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Ну немає в українців білої тканини! Всю [PET_BOUNDARY]бавовну[PET_BOUNDARY] відправляєм рашистській країні... А що була, по закутках, зібрали до нитки. Передали на пальто святому Франциску.""","""Ну немає в українців білої тканини! Всю [PET_BOUNDARY]бавовну[PET_BOUNDARY] відправляєм рашистській країні... А що була, по закутках, зібрали до нитки. Передали на пальто святому Франциску.""",0,gpt-5-nano,1,2,1
528,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Треба зізнатися честно. Мій настрій напряму залежить від того, чи [PET_BOUNDARY]на нулі[PET_BOUNDARY] батько, чи на базі. Зараз він на базі, тому я особо не заганяюся.","Треба зізнатися честно. Мій настрій напряму залежить від того, чи [PET_BOUNDARY]на нулі[PET_BOUNDARY] батько, чи на базі. Зараз він на базі, тому я особо не заганяюся.",0,gpt-5-nano,1,2,1
529,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""навчання,практика,перші побачення,молодіжні тусовки,   [PET_BOUNDARY]дискотеки[PET_BOUNDARY], здача екзаменів.. ""","""навчання,практика,перші побачення,молодіжні тусовки,   [PET_BOUNDARY]дискотеки[PET_BOUNDARY], здача екзаменів.. """,0,gpt-5-nano,1,2,0
530,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Це просто було доставлено високоякісну українську [PET_BOUNDARY]бавовну[PET_BOUNDARY] безпосередньо споживачу🙃""","""Це просто було доставлено високоякісну українську [PET_BOUNDARY]бавовну[PET_BOUNDARY] безпосередньо споживачу🙃""",0,gpt-5-nano,1,2,1
531,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Сили ППО [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] дуже добре: Олександр Хорунжий про наслідки нічних атак дронами https://t.co/gIxsGRXms8 👈 Дивіться в YouTube",Сили ППО [PET_BOUNDARY]відпрацювали[PET_BOUNDARY] дуже добре: Олександр Хорунжий про наслідки нічних атак дронами https://t.co/gIxsGRXms8 👈 Дивіться в YouTube,0,gpt-5-nano,1,2,0
532,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Чому в Росії буяє “[PET_BOUNDARY]бавовна[PET_BOUNDARY]”: Подоляк назвав одну з головних причин""","""Чому в Росії буяє “[PET_BOUNDARY]бавовна[PET_BOUNDARY]”: Подоляк назвав одну з головних причин""",0,gpt-5-nano,1,2,1
533,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Це гарний приклад того, як медична допомога здатна покращити психічне здоров'я та якість життя людей з [PET_BOUNDARY]психічними порушеннями[PET_BOUNDARY].","Це гарний приклад того, як медична допомога здатна покращити психічне здоров'я та якість життя людей з [PET_BOUNDARY]психічними порушеннями[PET_BOUNDARY].",0,gpt-5-nano,1,2,1
534,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Епітетом «[PET_BOUNDARY]сонячна дитина[PET_BOUNDARY]» ряснять публікації в ЗМІ, де розповідають про загиблу від російської ракети дівчинку Лізу у Вінниці. Так її називає в своєму дописі й скандальний фіксер Антон Кудінов, відомий тим, що першим узяв інтерв’ю у її матері https://bit.ly/3zgSaKb Та чи коректно вживати цей термін?","Епітетом «[PET_BOUNDARY]сонячна дитина[PET_BOUNDARY]» ряснять публікації в ЗМІ, де розповідають про загиблу від російської ракети дівчинку Лізу у Вінниці. Так її називає в своєму дописі й скандальний фіксер Антон Кудінов, відомий тим, що першим узяв інтерв’ю у її матері https://bit.ly/3zgSaKb Та чи коректно вживати цей термін?",0,gpt-5-nano,1,2,1
535,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Ну вони рівномірно вписуються по календарю. Тому треба думати на які б це замінити і обґрунтувати. 1 травня дійсно треба [PET_BOUNDARY]мінусити[PET_BOUNDARY] саме як день праці.",Ну вони рівномірно вписуються по календарю. Тому треба думати на які б це замінити і обґрунтувати. 1 травня дійсно треба [PET_BOUNDARY]мінусити[PET_BOUNDARY] саме як день праці.,0,gpt-5-nano,1,2,0
536,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:остаточно тип і кількість знищених ворожих [PET_BOUNDARY]цілей[PET_BOUNDARY] встановлять у Повітряних силах ЗСУ.",остаточно тип і кількість знищених ворожих [PET_BOUNDARY]цілей[PET_BOUNDARY] встановлять у Повітряних силах ЗСУ.,0,gpt-5-nano,1,2,1
537,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:У моєї дванадцятирічної доньки у квітні були перші [PET_BOUNDARY]місячні[PET_BOUNDARY] і відтоді більше нічого.",У моєї дванадцятирічної доньки у квітні були перші [PET_BOUNDARY]місячні[PET_BOUNDARY] і відтоді більше нічого.,0,gpt-5-nano,1,2,1
538,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Я уже не можу спокійно дивитися на упаковку зі спонжиками, же написано ""натуральна [PET_BOUNDARY]бавовна>"". Це капець. У слова ""<бавовна[PET_BOUNDARY]"" має бути нове значення в тлумачному словнику","""Я уже не можу спокійно дивитися на упаковку зі спонжиками, же написано ""натуральна [PET_BOUNDARY]бавовна>"". Це капець. У слова ""<бавовна[PET_BOUNDARY]"" має бути нове значення в тлумачному словнику",0,gpt-5-nano,1,2,0
539,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:[PET_BOUNDARY]Мінусувати[PET_BOUNDARY] Залужного перед звільненням - це мерзотно.",[PET_BOUNDARY]Мінусувати[PET_BOUNDARY] Залужного перед звільненням - це мерзотно.,1,gpt-5-nano,1,2,0
540,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:Чоловік не врахував, що зрадивши Батьківщину, колишні мелітопольські поліцейські несподівано перестали [PET_BOUNDARY]брати винагороду[PET_BOUNDARY].","Чоловік не врахував, що зрадивши Батьківщину, колишні мелітопольські поліцейські несподівано перестали [PET_BOUNDARY]брати винагороду[PET_BOUNDARY].",0,gpt-5-nano,1,2,1
541,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:втрата середовища існування є реальною загрозою, так само як і браконьєрство заради [PET_BOUNDARY]м'яса[PET_BOUNDARY] диких тварин.","втрата середовища існування є реальною загрозою, так само як і браконьєрство заради [PET_BOUNDARY]м'яса[PET_BOUNDARY] диких тварин.",0,gpt-5-nano,1,2,0
542,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:""Журналісти ризикнули розмовляти українською в pосії і відвідали місцеві [PET_BOUNDARY]дискотеки[PET_BOUNDARY]""","""Журналісти ризикнули розмовляти українською в pосії і відвідали місцеві [PET_BOUNDARY]дискотеки[PET_BOUNDARY]""",0,gpt-5-nano,1,2,0
543,"Визнач, чи вираз у дужках [PET_BOUNDARY] у тексті вжито як евфемізм чи ні. Не включай у відповідь вступ або висновок. Лише вкажи число 1, якщо це евфемізм, або 0, якщо ні. Ось текст:біля туалету, куди їй так [PET_BOUNDARY]приспічило[PET_BOUNDARY], стояв телефон, це я побачив уже пізніше.","біля туалету, куди їй так [PET_BOUNDARY]приспічило[PET_BOUNDARY], стояв телефон, це я побачив уже пізніше.",1,gpt-5-nano,1,2,1
