,ID,TEXT,PET,LABEL,EUPH_STATUS
806,807,Radikal.com.tr  -  Muğla'nın Bodrum ilçesinde geçirdiği rahatsızlık sonucu tedavisi Maslak Acıbadem Hastanesi'nde yoğun bakım ünitesinde [PET_BOUNDARY]uyutularak[PET_BOUNDARY] devam eden sanatçı Nejat İşler'e Fenerbahçeli futbolculardan da destek geldi. Fenerbahçe'nin resmi Twitter hesabından paylaşılan fotoğrafta 12 numaralı Nejat İşler forması Fenerbahçeli futbolcular tarafından imzalandığı görülüyor. Fotoğrafın altına da: 'Forman hazır! Kalk artık' notu düşülmüş.,uyutmak,0,sometimes_euph
775,776,"Sosyal medya kullanıcıları, 'Hacksaw Ridge' filmiyle 'En İyi Yönetmen' ödülüne aday olan Mel Gibson'ın adaylığına, eşine şiddet uyguladığı yönündeki iddiaların yanı sıra Hispanikler, [PET_BOUNDARY]siyahiler[PET_BOUNDARY] ve Yahudiler hakkında ırkçı açıklamaları nedeniyle karşı çıktı. Sosyal medyada hedef tahtasına konulan diğer ünlü ise 'En İyi Erkek Oyuncu' ödülüne aday gösterilen Casey Affleck oldu. Affleck, daha önce 2 kadın tarafından tacizle suçlanmıştı. (Habertürk)",siyahi,1,sometimes_euph
1830,1831,yüceldin Dedi bana sorma biraz geç kaldın Dedim yaşlanmışsın ne tez kocaldın Dedi vade yetti duymadım eyvah. Dedim [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] kabir yoludur Dedi senin yolun günah doludur Dedim sen bilmezsin Allah kuludur Dedi Hüseyine duymadım eyvah. Hüseyin,son yolculuk,1,sometimes_euph
2196,2197,"oniki yaşına gelince de Firdevsi evermiş-ler. O çocuk! Ne imiş evlilik? Ne bilsin. Böylece,beş yıl kuzu-kuzu beraber [PET_BOUNDARY]yatmışlar[PET_BOUNDARY] onlar. Bir-gün beyi,Hasan Bey,Askere çağrılmış,Çanakkalede Seferberlik İlan edilmiş çünkü. Gitmiş Hasan Bey,",yatmak,0,sometimes_euph
950,951,250400        Bu süreçte çocuklarınız varsa onlarla iletişiminiz muhteşem hale gelecek ve bebek [PET_BOUNDARY]bekleyen[PET_BOUNDARY] balıklar yılın ilk yarısında çocuk sahibi olacaklarını öğrenecekler.,beklemek,1,sometimes_euph
777,778,"İtalyan La Repubblica gazetesinde yer alan habere göre, aşırı yaşlılıktan artık hiç hareket edemez hale gelen 3,5 yaşındaki Heidi, daha fazla acı çekmesini istemeyen bakıcıları tarafından [PET_BOUNDARY]uyutuldu[PET_BOUNDARY]. İnternetteki bir sosyal paylaşım sitesinde görüntülerinin yayımlanmasının ardında bir dünya yıldızına dönüşen sevimli hayvan, oyuncaklara ilham vermiş, hatta Oscar töreninin ""şeref konuğu"" olmuştu.",uyutmak,1,sometimes_euph
1474,1475,ilkâ olundu. Artık Nur dağındaki Hira mağarasının içinde halvete çekilip orada ehlinin yanına gelinceye kadar adedi [PET_BOUNDARY]muayyen günlerde[PET_BOUNDARY] ibadet ederlerdi. O günler için yanlarına azık da alırlardı. Sonra Hz. Hatîce'nin yanına dönüp bir o kadar zaman için,muayyen günü,0,sometimes_euph
1309,1310,"biri kırmızı rujlu bir makyaj yapmak. Kırmızıların tonu tutmayacağı gibi, karşıdan bakıldığından göz algısından da [PET_BOUNDARY]iki canlı[PET_BOUNDARY] kırmızı rahatsızlık yaratacaktır. Göz makyajında, kahve tonları, bronzlar ya da hafif bir siyah dumanlı makyajla,",iki canlı,0,sometimes_euph
79,80,"Fenerbahçe Kulübü, Moussa Sow transfer için Dubai takımlarından Al Ahli ile görüşmelere başladığını KAP’a bildirdi! Senegalli futbolcunun 15 milyon euro bedelle satılması [PET_BOUNDARY]bekleniyor[PET_BOUNDARY]. ""Futbolcumuz Moussa Sow’un transferi konusunda Al Ahli FC kulübü (Dubai) ile görüşmelere başlanmıştır.""",beklemek,0,sometimes_euph
851,852,"Atletizm Federasyonundan yapılan açıklamada, ""Elvan’ın uzun süredir tedavi gören babası Mergia Abeylegesse’nin Etiyopya’da [PET_BOUNDARY]vefat ettiğini[PET_BOUNDARY] üzüntüyle öğrenmiş bulunmaktayız. Merhumun ailesine başsağlığı ve metanet diliyoruz."" denildi. Mergia Abeylegesse’nin cenazesinin bugün Etiyopya’da toprağa verileceği bildirildi.",vefat etmek,1,always_euph
1168,1169,"babası olmakla suçlanıyor. Dedikodu basınına göre 3 ay önce doğum yapan Mariah Yeater, Justin'le bir konser öncesi [PET_BOUNDARY]birlikte olmuş[PET_BOUNDARY] . Justin'e açtığı babalık davasıyla finansal destek talebinde bulunuyor. Justin'in basın sözcüsü ise oldukça sert",birlikte olmak,1,sometimes_euph
1717,1718,"kalan dünya gönlümüzde gittikçe yalanlaşıyor. Hele de ülküdaşlık hukukuyla muhabbet hizasında buluştuklarımız [PET_BOUNDARY]aramızdan ayrılınca[PET_BOUNDARY]... Bu satırların kaleme alınışından bir ay önce 28 Mayıs 2019'da öznesi Türk, nesnesi insanlık olan bir nizamın",aramızdan ayrıldı,0,sometimes_euph
248,249,"Yunan devlet televizyonun konşan Rum bakan, ""Hiçbir şey değişmemişken onay veremeyiz. Müzakere başlıklarının açılmasına izin vermeyiz"" dedi. Türkiye'nin limanlarını ve havaalanlarını kendi gemileri ve uçaklarına açmasını isteyen Rumlar, 23 ve 24 numaralı fasılların müzakerelere açılmasını [PET_BOUNDARY]engelliyor[PET_BOUNDARY].",engelli,0,sometimes_euph
721,722,"BDP Eş Genel Başkanı Selahattin Demirtaş, twitter de yazdığı mesajda, dün Federal Kürdistan Bölgesi'nin Süleymaniye kentinde YNK yetkilileri ile görüştüğünü söyledi. Bugün İstanbul'a döndüğünü ifade eden Demirtaş, ""Dün Süleymaniye'de YNK yetkilileri ile görüştük. Bugün döndük. Ama İstanbul'da valizim gizli bir şekilde aranmış olarak bana teslim edildi. Valizimde her ne aramışlarsa bilmiyorum ama 'barış' valizden çıkmaz. Bunu bilmeyecek kadar [PET_BOUNDARY]saf[PET_BOUNDARY] olmalılar"" dedi.",saf,1,sometimes_euph
2236,2237,". Pek dindar olmayan babamız yorgun olduğunda ona manastır kuşu diyerek alay eder, rahibelerini de al git yat, derdi. [PET_BOUNDARY]Cici anne[PET_BOUNDARY], rahibelere hayrandı. Evimize sık sık rahibeler gelirdi. Cici anne onları misafir ederken salondaki küçük bronz",cici anne,1,sometimes_euph
1629,1630,"dünyada çekmese, öldükten sonra belki bin misliyle ödeyecek. Bu arada şayet hasta kendinde değil de, yakınları [PET_BOUNDARY]fişini çekmeye[PET_BOUNDARY] kalkışıyorsa bilinçsize bir işe girişiyorlar diye düşünüyorum. Doktorlara gelince, onlar tek yönlü düşündükleri",fiş çekmek,1,sometimes_euph
536,537,Hakkari'nin Çukurca ilçesinde polis noktasına uzun namlulu silahlarla ateş açıldı. Saldrıda can [PET_BOUNDARY]kaybı[PET_BOUNDARY] yaşanmadı. Hakkari'nin Çukurca ilçesi girişindeki polis kontrol naktasına akşam saatlerinde PKK'liler tarafından uzun namlulu silahlarla ateş açıldı. Nöbet tutan polislerin de anında karşılık vermesi üzerine çatışma çıktı. Saldırıda can kaybı yaşanmadı.,kaybetmek,1,sometimes_euph
1093,1094,"bu sefer. Serinlik ve sessizlik... Ah şu ses bir sussa daha güzel olacak da. Masada akşamdan kalan fındık poşeti. [PET_BOUNDARY]Fındık kırmak[PET_BOUNDARY] rahatlatır mıydı acaba? Hem de gece gece... Biraz denedim, ne çok sesi çıkıyor bunun da. Komşular ne der sonra. Onu da",fındık kırmak,0,sometimes_euph
1469,1470,". -Klamidya : Cinsel ilişkiden, 7-21 gün sonra ortaya çıkar. Kadınlarda, vajinal akıntı, idrar yaparken ağrı, [PET_BOUNDARY]muayyen günlerin[PET_BOUNDARY] dışında vajinal kanama, karın alt bölümünde ağrı, ateş ve bulantı; erkeklerde ise penisten beyaz su gibi bir akıntı",muayyen günü,1,sometimes_euph
1223,1224,"olmasın çocuk diyecek kadar inceydi. Türkiye'nin yollarının çoğunda emeği olduğu halde, biz tanıyanlar da [PET_BOUNDARY]dört kolluya[PET_BOUNDARY] binince, kimse hatırlamayacak Halil Efendi'yi. Tarihe geçmeyecek. Hakkında araştırmalar yapılmayacak. Çok çok,",dört kollu,1,sometimes_euph
844,845,"Müge Anlı ile Tatlı Sert' programının konuğu Belçika'da yaşayan Peter Heinzl'dı. Elindeki bilgileri canlı yayında paylaşan Heinzl, ""Bana babamı bulun"" dedi. Müge Anlı ve ekibi, Belçikalı Peter'ın babasının iki yıl önce [PET_BOUNDARY]vefat ettiğini[PET_BOUNDARY] ortaya çıkardı. Anlı, Peter ile amcasını stüdyoda buluşturdu. Peter Heinzl, Müge Anlı ve ekibine teşekkür ederek, babasının bu kadar kısa sürede bulunmasına inanamadı.",vefat etmek,1,always_euph
748,749,"İBRAHİM ÇOBAN DHA Acar, Obama’ya benzerliğini seçim kampanyasında kullanıp, ""Akalan’ın Obaması geliyor"" yazılı afiş ve broşür bastırdı. Bunları evlere ve kahvehanelere dağıtarak seçmenlerden oy isteyen Acar, ""Ben [PET_BOUNDARY]siyahi[PET_BOUNDARY] değilim ama esmer olduğum için çok benzetiyorlar"" diyor. Etiketler: ABD",siyahi,1,sometimes_euph
1249,1250,"tuvalette birlikte mahsur kaldıkları ortaya çıktı. O da sanki tesadüf olmasa gerek. Evde tek tuvalet var, onca insan [PET_BOUNDARY]hacet görecek[PET_BOUNDARY], göremiyorlar. Eee sadete gel, dediğinizi duyar gibiyim. Bunlar orada konuşmaya devam etmek istemişler gözlerden",hacet görmek,1,sometimes_euph
1544,1545,"yıkayın. Eğer cünüp iseniz iyice yıkanarak temizlenin. Hasta olursanız veya seferde bulunursanız veya biriniz [PET_BOUNDARY]abdest bozmaktan[PET_BOUNDARY] (def-i hacetten) gelir veya kadınlara dokunur (cinsel ilişkide bulunur) da su bulamazsanız, o zaman temiz bir",abdest bozmak,1,sometimes_euph
1645,1646,"in MİT'in bilmemesi mümkün değil. Tam bir becerisizlik, aymazlık ve art niyet olarak görüyorum. Bunu bilmemek için ya çok [PET_BOUNDARY]saf[PET_BOUNDARY] olunması ya da çok cahil olunması lazım. Ben şahsen saflık veya cehalet olduğunu düşünmüyorum işin içinde hükümetin",saf,1,sometimes_euph
972,973,"647516	Murat Emiroğlu, göğüs proteziyle kanser arasında herhangi bir ilişki bulunmadığını belirterek, ""Silikon protezli bir [PET_BOUNDARY]göğüste[PET_BOUNDARY] kanser gelişmesi riski artmaz, normal göğüs dokusuyla aynıdır"" dedi.",göğüs,1,sometimes_euph
500,501,"IHA Haberin diğer fotoğrafları için tıklayın Gebze Belediyesi Kurban Bayramı öncesinde [PET_BOUNDARY]ihtiyaç sahiplerine[PET_BOUNDARY] kıyafet yardımında bulundu. Gebze Belediyesi Sosyal Yardım İşleri Müdürlüğü tarafından yaklaşan Kurban Bayramı öncesi ihtiyaç sahibi ailelere kıyafet yardımında bulundu. Gebze Belediyesi tarafından başlatılan çalışma kapsamında, yetişkin ve çocuklar için yapılan kıyafet yardımından Gebze genelinde 260 aile faydalandı. Etiketler: Gebze , Kocaeli Haberleri « önceki haber sonraki haber »",ihtiyaç sahibi,1,sometimes_euph
362,363,"Ankara Çankaya'da Şehit Mustafa Doğan Caddesi'nde başlatılan kaldırım bakım onarım çalışmasında [PET_BOUNDARY]görme engellilerin[PET_BOUNDARY] ulaşımlarını sağlayabilmeleri için hazırlanan şeritlerden kullanıldı. Ancak şeritlerin görme engelli yurttaşları bir yere ulaştırmadığı aksine desen olarak kullanıldığı görüldü. Kaldırıma dik döşenen şeritler Ankaralıların tepkisini toplarken, Belediyeye ve Belediye Başkanı Melih Gökçek'e tepki yağdı.",görme engelli,1,always_euph
1440,1441,". Evet Fiorentinalı olarak normalden fazla tepki gösteriyorum ama olmadı böyle, güzelim maç İspanya Ligi'ne [PET_BOUNDARY]kurban gitti[PET_BOUNDARY]. Tek avuntumuz PSG - Marsilya maçını kaçırmayacak olmamız. Eskişehirspor 1-2 Bursaspor 15' Emre Toraman (k.k.) 37'",kurban gitmek,0,sometimes_euph
944,945,371366        Enfeksiyonun kişiden kişiye bulaşması başlıca korunmasız cinsel temas ve damar içi [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımı sırasında ortak enjektör kullanımıyla olmaktadır.,madde,1,sometimes_euph
285,286,"""cok  kilolu diyorlar ama ilk 25 - 30 metre deparda ronaldo gibi süratli  bir futbolcu cok nadir rekormuş Ronaldo o belle, o göbekle rekor  değil, anca [PET_BOUNDARY]fındık kırar[PET_BOUNDARY].""",fındık kırmak,0,sometimes_euph
1701,1702,", bacakları karna doğru itip çekme hareketleri, bacakları büküp hafif karna doğru bastırmak çoğu zaman en azından [PET_BOUNDARY]gaz çıkartmayı[PET_BOUNDARY] sağlar. Çocuklarda ise hareket etmek, bağırsak hareketliliğinin devamı açısından önemli. Ev dışındaki",gaz çıkarmak,1,sometimes_euph
1574,1575,"pek ilgilenmem ama doğal güzelliklerimizide görmemiz gerekiyo.... Yorum yap Şafilerde kan aktığında [PET_BOUNDARY]abdest bozulmaz[PET_BOUNDARY], Hanefilerde ise abdest bozulur; bunun nedeni nedir. Cevap ARABA YAN CAM PERDE GÜNEŞLİĞİ (2 ADET) için satıcı",abdest bozmak,0,sometimes_euph
1086,1087,", kadrolu ve sezonluk olmak üzere bin 200 çalışanı ile kapsamlı ve yapılandırılmış bir ağ olarak faaliyet gösteriyor. [PET_BOUNDARY]Fındık kırma[PET_BOUNDARY], seçme ve işleme açısından üretim kapasitesi oldukça yüksek ve önümüzdeki yıllarda şirketin büyümesini",fındık kırmak,0,sometimes_euph
1248,1249,"çocukluğumda ""tuvalet"" sözcüğü pek bilinmezdi. Tuvalet, zengin kadınların balolarda giydikleri giysinin adıydı. [PET_BOUNDARY]Hacet görülen[PET_BOUNDARY] o yere ""ayakyolu, memişhane, kenef, kademhane, apteshane"" gibi pek çok ad verilirdi ya da düpedüz ""hela"" denirdi. """,hacet görmek,1,sometimes_euph
2293,2294,"dışarıya gitti. 42' Rakip yarı alandan serbest vuruş kullandık. Ceza alanına yapılan ortada Selçuk, topu kafasıyla [PET_BOUNDARY]aşırdı[PET_BOUNDARY] ama araya giren savunma topu kornere gönderdi. 40' Sağ kanattan gelişen Juventus atağında Vidal'in ceza alanına",aşırmak,0,sometimes_euph
1554,1555,"ve gölge. Buralarda abdest bozmayın. "" [4] g) Durgun veya akar suda abdest bozmamalı, bir özür bulunmadıkça ayakta [PET_BOUNDARY]abdest bozmaktan[PET_BOUNDARY] sakınmalıdır. Bütün bunlar mekruhtur. h) Abdest bozduktan sonra temizlik sol el ile yapılmalı ve tuvaletten çıkınca",abdest bozmak,1,sometimes_euph
373,374,"""İmza, Serdengeçti ... Merhum Dr. İbrahim Sadullah Nutku'yu, güzellikleri aksettiren bir ayna olarak , yine kendisi gibi [PET_BOUNDARY]Hakk'ın rahmetine kavuşmuş[PET_BOUNDARY] O. Y. Serdengeçti'nin bir yazısı  ile takdim etmek istedim.""",hakkın rahmetine kavuşmak,1,always_euph
768,769,"Şükrü Saracoğlu'nda olayların yaşandığı derbi maçın ardından Drogba ve Eboue'ye gösterilen muz iddialarının ardından olayın kahramanlarından bir taraftar şu açıklamalarda bulundu. ""Bir operasyon geçirdim. O yüzden genelde meyveyle besleniyorum. Tam meyveyi yerken tezahüratlar başladı elimde meyve olduğu için onu salladım. Benim [PET_BOUNDARY]siyahi[PET_BOUNDARY] arkadaşım var. Böyle bir şey yapmam mümkün değil"" İŞTE O ÇOK KONUŞULAN AÇIKLAMA",siyahi,1,sometimes_euph
764,765,"ABD'de 48 saat içinde iki [PET_BOUNDARY]siyahi[PET_BOUNDARY], polis tarafından vurularak öldürüldü. Salı gecesi Louisiana Eyaleti'nde bir siyahinin vurulmasının ardından çarşamba gecesi de Minnesota Eyaleti'nde 32 yaşındaki siyahi bir genç polis tarafından vuruldu. Gencin trafik kontrolü esnasında araçta bulunan kız arkadaşının gözleri önünde vurulduğu belirtildi. Siyahi genç hastanede hayatını kaybetti. Eyalet polisi tarafından yapılan açıklamada polis memurunun zorunlu izne çıkarıldığı bildirildi. © Deutsche Welle Türkçe",siyahi,1,sometimes_euph
801,802,"Çocuklarının bir dadıya ihtiyacı olmadığını söyleyen şarkıcı ""Çocuk - larımın hiçbir anını kaçırmak istemiyorum. Onları [PET_BOUNDARY]uyutan[PET_BOUNDARY], banyolarını yaptıran benim"" diyor. Kendisinin bir asistanı olduğunu söyleyen Martin, ""Ben oğullarımla ilgilenirken, asistanım da bana yardımcı oluyor"" dedi. Etiketler: ""Çocuk - larımın , İkizleriyle , ilk ,",uyutmak,0,sometimes_euph
2413,2414,"oldukları beyan ve söze uydukları esas alınır. Bunun aksi görüldüğü takdirde Yediler Konseyi kararıyla sistemden [PET_BOUNDARY]çıkarılırlar[PET_BOUNDARY]. Ekonomik devamlılığını nasıl sağlıyor? Türetici ve üreticilerin bireysel ve kurumsal desteklerinin yanı sıra,",çıkarmak,1,sometimes_euph
2412,2413,"okuduğunuz günlük burç yorumları sizi yanıtlatabilir. En güvenlisi doğduğunuz günü, saati, vs. de hesaba katarak [PET_BOUNDARY]çıkarılan[PET_BOUNDARY] doğum haritasıdır. Doğum haritanız, genel olarak doğduğunuz anda tüm gezegenlerin gökyüzündeki konumudur.",çıkarmak,0,sometimes_euph
718,719,"[PET_BOUNDARY]Saf[PET_BOUNDARY], yumuşak temizleme; En hassas ciltlerde bile güvenle kullanılabilir yumuşaklıkta olduğu dermatologlar tarafından kanıtlanmıştır. Üstün durulanabilme ; Tamamen ,kolayca ve cildin koruyucu yağlarını yok etmeden temizler. Cildi tahriş edici hiçbir kalıntı bırakmadan çabucak ve tamamen durulanır. Daha yumuşak ve pürüzsüz bir cilt ; Ekstra yumuşak temizleme sağlayan formula , cildi esnek, yumuşak ve bakımlı yapan nemlendiriciler de içerir. Tavsiye edilen Tüketici Raf fiyatı 17,60TL",saf,0,sometimes_euph
625,626,"İstanbul Şişli Merkez Mahallesi Kocamansur Sokak'taki bir apartmandaki dairesinde cesedi bulunan avukat Ece Arslan'ın , Adli Tıp Kurumu'nda otopsisi tamamlandı. Arslan'ın otopsi sonucu vücudunda, delici, kesici yara ve darp, uyuşturucu [PET_BOUNDARY]madde[PET_BOUNDARY] kullandığına ilişkin bir bulguya rastlanmadığı anlaşıldı. Arslan'ın kesin ölüm sebebinin, vücudundan alınan kan ve doku örneklerinin incelenmesinin ardından belirleneceği öğrenildi. Olayla ilgili soruşturma sürüyor.",madde,1,sometimes_euph
1984,1985,bağlanır yani kolostomi açılır. 31 Yorum Var İyi günler hocam.benim çok önemli bir sorunum var.benim aklıma hep [PET_BOUNDARY]gaz kaçırmak[PET_BOUNDARY] geliyor.bu hep bir yere oturunca ve sessiz bir ortam olunca böyle oluyor.sinifta derslere girmekten cok korkuyorum,gaz kaçırmak,1,sometimes_euph
1734,1735,"esnafımıza yeni borçlar yüklediniz, pandemiyi yeni borçlarla geçiştirmeye çalışıyorsunuz. Hipermarketlere -o [PET_BOUNDARY]üç harfli[PET_BOUNDARY] süper marketlere- sürekli ayrıcalıklar tanıyorsunuz ama aynı ayrıcalıkları bakkallara, nalburlara,",üç harfli,0,sometimes_euph
1306,1307,"da aynı anda değil, günün bütün öğünlerine dağıtarak üç ana öğün, üç ara öğün gibi parçalar halinde almalılar. 'Hamile [PET_BOUNDARY]iki canlıdır[PET_BOUNDARY] , iki kişilik beslenmeli' gibi şeyler çok yanlış. Tamamen bir efsane... Anne sağlıklı beslensin, bebeği de sağlıklı",iki canlı,0,sometimes_euph
22,23,[PET_BOUNDARY]Aybaşı[PET_BOUNDARY] kanamalarının kolay olmasını sağlar.,aybaşı,1,sometimes_euph
943,944,368894        Emzirme sorunun önüne geçilmesi ve çözümüne yardımcı olsa da iki [PET_BOUNDARY]göğüsteki[PET_BOUNDARY] sütün de boşaltılabilmesi için doğru tekniği kullanmak gerekmektedir.,göğüs,1,sometimes_euph
1221,1222,göklerden gelen karar varlarına sen etkilenmiyormusun göklerden gelen karar cümlesinden. Etkilenmiyorsan [PET_BOUNDARY]dört kolluya[PET_BOUNDARY] bindiğin zaman anlarsın hanyayı konyayı ama iş işten geçmiş olur demedi deme @ali.unler Senin etkilendiğin kesin:)),dört kollu,1,sometimes_euph
205,206,"IMF'nin yayımladığı Dünya [PET_BOUNDARY]Ekonomik[PET_BOUNDARY] Görünüm Raporu'nda, geçen Temmuz'daki güncellemede yüzde 3.4 olarak yer alan 2014 büyüme tahmini yüzde 3.3 düzeyine çekildi. IMF, aynı dönemler itibarıyla 2015 küresel büyüme tahminini de yüzde 4.0 düzeyinden yüzde 3.8'e indirdi. IMF'nin geçen Nisan ayında yaptığı güncellemede ise küresel büyüme tahminleri bu yıl için yüzde 3.6 ve gelecek yıl için de yüzde 3.9 olarak belirlenmişti.",ekonomik,0,sometimes_euph
1260,1261,cemaatçi oldukları iddiasıyla değiştirilen bilgi işlemciler. Yerlerine kimlerin getirildiğini açıklamaya [PET_BOUNDARY]hacet görmüyorum[PET_BOUNDARY]. Şimdi normal şartlarda eğer elimizdeki sağlam ve 'geriye dönük hesap verebilir' bir yazılım ise verilerin,hacet görmek,0,sometimes_euph
395,396,dua bittikten sonra cemaat yakın ailesine  baş sağlığı diler ve [PET_BOUNDARY]hakka yürüyen[PET_BOUNDARY] canın hayrına uygun bir evde -  şehirlerde genelde artık buralar cemevleridir veya yöre derneklerinde - yemek verilir.,hakka yürümek,1,sometimes_euph
1670,1671,"kilisesinin rahibi olup çanları aralıksız çalmak demek. Biz kadınlar kendimizi asla sıçmayan, sıçsa da pembe sıçan, [PET_BOUNDARY]gaz çıkarmayan[PET_BOUNDARY] , hijyen timsali insanüstü varlıklar olarak göstermeye bayılırız. İşin çok daha kötüsü, buna kendimiz de inanırız.",gaz çıkarmak,1,sometimes_euph
663,664,"Örnektepe Köprüsü'ne ucunda şüpheli paket bulunan pankart asıldığını tespit eden polis ekipleri, çevrede güvenlik önlemi aldı. Olay yerine gelen bomba imha ekipleri, paketi fünyeyle patlattı. İncelemede, pakette patlayıcı [PET_BOUNDARY]madde[PET_BOUNDARY] olmadığı tespit edildi. Ekiplerin çalışması sırasında E - 5 Karayolu'nun çift yönlü trafiğe kapatılması yoğunluğa neden oldu. Bu sırada seferlerin yapılamaması nedeniyle çok sayıda metrobüs de duraklarda bekletildi. Çalışmaların ardından, trafik normale döndü.",madde,0,sometimes_euph
247,248,"Hilvan'da yaşayan zihinsel [PET_BOUNDARY]engelli[PET_BOUNDARY] 15 yaşındaki M.H.'nin tecavüze uğradığını belirten yakınlarının şikayeti üzerine güvenlik güçlerince soruşturma başlatıldı. Yürütülen soruşturmada engelli kıza tecavüz ettiği iddiasıyla Cahit S., Orhan H. ve Vedat S. gözaltına alındı. Şüpheliler, ifadeleri alındıktan sonra çıkarıldıkları nöbetçi mahkemece tutuklanırken, sanıkların davasının ise güvenlik nedeniyle Hilvan yerine Siverek ilçesinde görüleceği bildirildi.",engelli,1,sometimes_euph
306,307,"Nur Yerlitaş, geçtiğimiz hafta [PET_BOUNDARY]göğüs[PET_BOUNDARY] küçültme operasyonu için gittiği hastanede meme kanseri teşhisi konulması üzerine ameliyata alınmıştı. Ünlü modacı, dün hastaneden taburcu oldu. Hastane çıkışı ""Herkese çok teşekkür ediyorum. Her kadının göğüs kontrolleri yaptırmasını istiyorum"" ifadelerini kullanan Yerlitaş, bugün ise instagram'da bir fotoğraf paylaştı. ""Kır dümeni kaptan; aydınlık sabahlara, güzel insanlara, mutlu yarınlara. Durma vira"" yazılı fotoğraf 10 bin beğeni aldı.",göğüs,1,sometimes_euph
979,980,937131	Vücudunun kıvrımlı hale getirilmesinden ve [PET_BOUNDARY]göğüslerinin[PET_BOUNDARY] photoshopla daha dolgun gösterilmesinden hoşlanmadığını belirtmesi bize biraz şaşırtıcı geldi.,göğüs,1,sometimes_euph
2291,2292,"Özel Küre. Bakan yerine oturdu. Dudaklarını yayarak gülümserken, ellerini iki yanındaki koltukların üzerinden [PET_BOUNDARY]aşırdı[PET_BOUNDARY]. Özel Küre gözlüklerinin üzerinden baktı, güldü. - Hımmm! Düşününce, bütünüyle haksız sayılmazsınız. Neyse, seçim",aşırmak,0,sometimes_euph
2246,2247,"yapı sektöründe de kötüden vasata, iyi den mükemmele her düzeyde kabin üretimi gerçekleştiriliyor. Tavsiyemiz [PET_BOUNDARY]ekonomik[PET_BOUNDARY] fiyatlarına aldanarak merdiven altı tabir edilen dayanımı düşük ve yalıtımsız ürünlerden uzak durmanız yönünde",ekonomik,1,sometimes_euph
2284,2285,. Risale-i Nurlar hem ami ve avam insanlara hem de alim ve evliyalara mürşid-i hakikidir. Yorumlar Peki burda [PET_BOUNDARY]eli uzun[PET_BOUNDARY] olan havas tabaka ile eli kısa avam tabaka aynı bahçede yer alıp bir ubudiyet-i külliye teşkil ediyormu ? Yani Risale -i,eli uzun,0,sometimes_euph
1170,1171,"da onu gerçekten istiyorsanız, rüyalarınıza girmesinden daha doğal ne var? Erotik rüyalar Rüyanızda ünlü biriyle [PET_BOUNDARY]birlikte olmuş[PET_BOUNDARY] ya da kız arkadaşınızı öptüğünüzü görüp korkuyla uyanmışsınızdır mutlaka. Bu rüyaların ne anlama geldiğini",birlikte olmak,1,sometimes_euph
2414,2415,bulunduracağınız para miktarı ile ilgili sınırlama vardır. Ayrıca 10 bin doların üzerindeki paranın ülke dışına [PET_BOUNDARY]çıkarılması[PET_BOUNDARY] da suç teşkil etmektedir. Hakkımızda Şahin Metal Bir aile şirketi olan Şahin Metal 1975 yılında İstanbul'da kurulmuş,çıkarmak,0,sometimes_euph
1503,1504,"Başkan; ""Stadyumun hastane civarında olması bilhassa hastaların eğlenmesine de hadim olacaktır. Stadyum haftanın [PET_BOUNDARY]muayyen günlerinde[PET_BOUNDARY] gençlerin spor yapmalarına mahsus bir yer olacağına göre, burada gürültü mevzubahis olamaz. Bu itibarla Ahmet",muayyen günü,0,sometimes_euph
210,211,"Birleşik Arap Emirlikleri'nin başkenti Abu Dabi'de düzenlenen Libya Temas Grubu'nun 3. toplantısında yaptığı açıklamada, ""Kaddafi'nin günlerinin sayılı, gitmesinin kaçınılmaz olduğunu"" belirtti. Askeri, [PET_BOUNDARY]ekonomik[PET_BOUNDARY] ve siyasi alanlarda Kaddafi üzerindeki uluslararası baskıların arttığını belirten Clinton, ""Zaman lehimize işliyor"" ifadesini kullandı.",ekonomik,0,sometimes_euph
537,538,Hakkari - Çukurca karayolunun Narlı Köyü mevkiinde saat 17.00 sarılarında askeri konvoyun geçişi sırasında PKK tarafından önceden yola döşenen mayın infilak ettirildi. Patlamanın konvoyun geçtikten sonra olması nedeniyle can [PET_BOUNDARY]kaybı[PET_BOUNDARY] ve yaralanan olmadı. Bölgeye sevk edilen güvenlik güçleri operasyon başlattı.,kaybetmek,1,sometimes_euph
1169,1170,keyifleri konusunda çok iddialıyım ve hiçbir müşterim ben zevk almadım diyip ayrılmadı benden ki zaten en az iki kere [PET_BOUNDARY]birlikte olmuşumdur[PET_BOUNDARY] her müşterimle. Bazıları sürekli müşterimdir ve sende onların arasında olabilirsin benimle tanıştıktan sonra.,birlikte olmak,1,sometimes_euph
1347,1348,"ve saflık abidesi,öpüşmeyen,yatağa girmeyen,yemeyen,içmeyen,sürekli ağlamaya ve acı çekmeye programlanmış, [PET_BOUNDARY]ince hastalığa[PET_BOUNDARY] yakalanıp mendiline kan tüküren,aşktan başka hiçbir derdi olmayan,titrek sesli boyutsuz,derinliksiz,şablon",ince hastalık,1,sometimes_euph
